part 1:
579;pr4eightfour2sixfivekgvstmktkcbqgz;0x7072346569676874666F757232736978666976656B677673746D6B746B636271677A;4|2;42;42
580;foursevenpxgbkrmmcjbvdvqqcrdhbx1zkg;0x666F7572736576656E707867626B726D6D636A627664767171637264686278317A6B67;1;1;1
581;tkkl8sixvonesztkszlmzbczxgdnnkmn8;0x746B6B6C38736978766F6E65737A746B737A6C6D7A62637A7867646E6E6B6D6E38;8|8;88;88
582;gzptmplvxzmzjqfzrjcmjlzbfdrpfpfivesix3three;0x677A70746D706C76787A6D7A6A71667A726A636D6A6C7A6266647270667066697665736978337468726565;3;3;3
583;848kphtdjgqfkfourshmzjpfdpsdfzxlldz;0x3834386B706874646A6771666B666F757273686D7A6A706664707364667A786C6C647A;8|4|8;848;88
584;18eightjmlzlfdch64three;0x313865696768746A6D6C7A6C6664636836347468726565;1|8|6|4;1864;14
585;8pf6;0x38706636;8|6;86;86
586;5rt51;0x3572743531;5|5|1;551;51
587;9ffpmlqnbcs7lcsrbczglslhrrphbh55;0x396666706D6C716E626373376C63737262637A676C736C687272706862683535;9|7|5|5;9755;95
588;lcmllcsix7sbcrrrlfiveeight;0x6C636D6C6C63736978377362637272726C666976656569676874;7;7;7
589;9lbkmqrtfgxjphplc4eightfivethreesixzdpgrkptj;0x396C626B6D7172746667786A7068706C633465696768746669766574687265657369787A647067726B70746A;9|4;94;94
590;ltwo9;0x6C74776F39;9;9;9
591;jbklfg3oneg;0x6A626B6C6667336F6E6567;3;3;3
592;1g6sixlszmvjmrf4dzvnqcbzh;0x3167367369786C737A6D766A6D726634647A766E7163627A68;1|6|4;164;14
593;8lfxxtmfqslxqjxxshqs4;0x386C667878746D6671736C78716A78787368717334;8|4;84;84
594;xddmf6five2;0x7864646D66366669766532;6|2;62;62
595;454eightnxtlqzeight;0x34353465696768746E78746C717A6569676874;4|5|4;454;44
596;5xgtstcbfg;0x35786774737463626667;5;5;5
597;2seven7dqseven5hkndsjthree;0x32736576656E376471736576656E35686B6E64736A7468726565;2|7|5;275;25
598;sevenncjnrvvf24threezxdzps;0x736576656E6E636A6E72767666323474687265657A78647A7073;2|4;24;24
599;onetfnl1xmlqkrsjbtwo71gbscmnmvnvmjj;0x6F6E6574666E6C31786D6C716B72736A6274776F3731676273636D6E6D766E766D6A6A;1|7|1;171;11
600;8three8seven27cqxzkpbdzfourhghz;0x38746872656538736576656E32376371787A6B7062647A666F75726867687A;8|8|2|7;8827;87
601;4kcrthree9;0x346B6372746872656539;4|9;49;49
602;1dhsvlhzr8ngdb;0x31646873766C687A72386E676462;1|8;18;18
603;cqvfmsdnone4tcfqhpdgzsixnineeight7;0x637176666D73646E6F6E653474636671687064677A7369786E696E65656967687437;4|7;47;47
604;three7mtwosix;0x7468726565376D74776F736978;7;7;7
605;5eightonefourzxlhlhxlbxds4;0x3565696768746F6E65666F75727A786C686C68786C6278647334;5|4;54;54
606;8dzvdsp9xgnine;0x38647A766473703978676E696E65;8|9;89;89
607;jzftwosnpgtpqt1;0x6A7A6674776F736E70677470717431;1;1;1
608;pdpfive72eight;0x7064706669766537326569676874;7|2;72;72
609;lbvvclr71zmfmqjfq8gqmmltwo;0x6C627676636C7237317A6D666D716A66713867716D6D6C74776F;7|1|8;718;78
610;84three;0x38347468726565;8|4;84;84
611;eight9fourfnzxkqt5ss3;0x656967687439666F7572666E7A786B717435737333;9|5|3;953;93
612;threethreetworfqzpqfour172;0x7468726565746872656574776F7266717A7071666F7572313732;1|7|2;172;12
613;ninemzxqfzqk96df;0x6E696E656D7A7871667A716B39366466;9|6;96;96
614;eight7cknshzjlnlcb3kzseven;0x656967687437636B6E73687A6A6C6E6C6362336B7A736576656E;7|3;73;73
615;eight9seven;0x656967687439736576656E;9;9;9
616;twok5vmxtlpdhvthreeone;0x74776F6B35766D78746C7064687674687265656F6E65;5;5;5
617;6seven2nmjdbjscsevenvkdmp;0x36736576656E326E6D6A64626A7363736576656E766B646D70;6|2;62;62
618;sixseven8;0x736978736576656E38;8;8;8
619;qslfivetwogvvlnine7ninefive;0x71736C6669766574776F6776766C6E696E65376E696E6566697665;7;7;7
620;nrdcfbqczppphqvqxcd6mz;0x6E726463666271637A70707068717671786364366D7A;6;6;6
621;78ktndqqlrrlfourcgxpnvdps5;0x37386B746E6471716C72726C666F7572636778706E7664707335;7|8|5;785;75
622;sixtwo8jrkz9q;0x73697874776F386A726B7A3971;8|9;89;89
623;986zhdpnlmlpseven;0x3938367A6864706E6C6D6C70736576656E;9|8|6;986;96
624;1six676rnine8eight;0x31736978363736726E696E65386569676874;1|6|7|6|8;16768;18
625;threebdqknone9onefour;0x74687265656264716B6E6F6E65396F6E65666F7572;9;9;9
626;dmnbb39seven6;0x646D6E62623339736576656E36;3|9|6;396;36
627;threeqshbxpnm41two41five;0x74687265657173686278706E6D343174776F343166697665;4|1|4|1;4141;41
628;mkdldph7eight7736;0x6D6B646C64706837656967687437373336;7|7|7|3|6;77736;76
629;sevenfour25;0x736576656E666F75723235;2|5;25;25
630;p5q;0x703571;5;5;5
631;263rgnrnmn97mbrjfnmgzlrgz;0x32363372676E726E6D6E39376D62726A666E6D677A6C72677A;2|6|3|9|7;26397;27
632;hmfgzqjtmhmncxthree26csfnggsmnt;0x686D66677A716A746D686D6E6378746872656532366373666E6767736D6E74;2|6;26;26
633;8bzrjhrvdlzxnhctffoureight86sevencjtrpql;0x38627A726A687276646C7A786E68637466666F757265696768743836736576656E636A747270716C;8|8|6;886;86
634;nine5twozl2seven;0x6E696E653574776F7A6C32736576656E;5|2;52;52
635;bsssxvkksbrgszldgpbfmxqldeight8tqmdvmdgrnclceight5;0x6273737378766B6B73627267737A6C64677062666D78716C6465696768743874716D64766D6467726E636C63656967687435;8|5;85;85
636;2seven41sixnine5;0x32736576656E34317369786E696E6535;2|4|1|5;2415;25
637;143lprjcnrzfive;0x3134336C70726A636E727A66697665;1|4|3;143;13
638;2seven3;0x32736576656E33;2|3;23;23
639;7853;0x37383533;7|8|5|3;7853;73
640;46stkfqskgx9;0x343673746B6671736B677839;4|6|9;469;49
641;4pztjcp3pmjnnts;0x34707A746A637033706D6A6E6E7473;4|3;43;43
642;sixptnckh8t;0x73697870746E636B683874;8;8;8
643;84seven;0x3834736576656E;8|4;84;84
644;815four;0x383135666F7572;8|1|5;815;85
645;pxxvhzc9rtgv1dph;0x70787876687A63397274677631647068;9|1;91;91
646;73foursix4nflbrsvnzmmgmfbpg67;0x3733666F7572736978346E666C627273766E7A6D6D676D666270673637;7|3|4|6|7;73467;77
647;3nine57ninelzcsqsgrn;0x336E696E6535376E696E656C7A6373717367726E;3|5|7;357;37
648;spzldcone17seventhreethreeqlrq;0x73707A6C64636F6E653137736576656E74687265657468726565716C7271;1|7;17;17
649;7three3zmmfvxtsdsthree;0x377468726565337A6D6D667678747364737468726565;7|3;73;73
650;mgvmckndvnpc89jvqsix5;0x6D67766D636B6E64766E706338396A767173697835;8|9|5;895;85
651;fouronej34vsrzdgnm;0x666F75726F6E656A33347673727A64676E6D;3|4;34;34
652;53g25nkpgckxl;0x35336732356E6B7067636B786C;5|3|2|5;5325;55
653;lhtzx73mhqvgflfkblfjqrb4;0x6C68747A7837336D68717667666C666B626C666A71726234;7|3|4;734;74
654;eightfiveone5ktqstpvmszlhhssjbn;0x6569676874666976656F6E65356B7471737470766D737A6C686873736A626E;5;5;5
655;vgznine5s;0x76677A6E696E653573;5;5;5
656;5cgp;0x35636770;5;5;5
657;6cntgsl4ninemmgcsqntl9mzlvpqjz1;0x36636E7467736C346E696E656D6D676373716E746C396D7A6C7670716A7A31;6|4|9|1;6491;61
658;cpcqqv67seven33;0x6370637171763637736576656E3333;6|7|3|3;6733;63
659;9jvnlhceightvmtxddxlng5three;0x396A766E6C68636569676874766D74786464786C6E67357468726565;9|5;95;95
660;gcfcnpkjcj6five247zn;0x676366636E706B6A636A36666976653234377A6E;6|2|4|7;6247;67
661;onekqqdjdqgnine1eightonesdx;0x6F6E656B7171646A6471676E696E653165696768746F6E65736478;1;1;1
662;8qzmdhp9983;0x38717A6D64687039393833;8|9|9|8|3;89983;83
663;1sevenfour;0x31736576656E666F7572;1;1;1
664;qvjfzqstwo7six;0x71766A667A717374776F37736978;7;7;7
665;2sixvzvmsc2jczxrlcq5rj;0x32736978767A766D7363326A637A78726C637135726A;2|2|5;225;25
666;ptgqfourvqmtglcnine7three2eight;0x70746771666F757276716D74676C636E696E65377468726565326569676874;7|2;72;72
667;xkprfrrjqr2eight6sixdkprbtpmpjxfvxtz;0x786B70726672726A717232656967687436736978646B70726274706D706A78667678747A;2|6;26;26
668;oneninetwo7cdbbrrlnjk;0x6F6E656E696E6574776F376364626272726C6E6A6B;7;7;7
669;hvbhdqnpgzsevendjggs1threeglslxpmv4eight;0x6876626864716E70677A736576656E646A676773317468726565676C736C78706D76346569676874;1|4;14;14
670;fiveone348five85;0x666976656F6E65333438666976653835;3|4|8|8|5;34885;35
671;87fcxflzm7;0x3837666378666C7A6D37;8|7|7;877;87
672;jlkoneight9seven;0x6A6C6B6F6E656967687439736576656E;9;9;9
673;kx5hjbmqg8;0x6B7835686A626D716738;5|8;58;58
674;vgklfrnljrbqeightfour5fhjhdhjgttxntmm;0x76676B6C66726E6C6A7262716569676874666F75723566686A6864686A677474786E746D6D;5;5;5
675;dtrkgphmlftq9threedmpbgsnsvzvsevenxnx;0x6474726B6770686D6C667471397468726565646D706267736E73767A76736576656E786E78;9;9;9
676;113nine8fourmvqqfblbgz;0x3131336E696E6538666F75726D76717166626C62677A;1|1|3|8;1138;18
677;sdssh8nlzpgqdhvdpxc;0x7364737368386E6C7A70677164687664707863;8;8;8
678;ch2twofour26seven8;0x63683274776F666F75723236736576656E38;2|2|6|8;2268;28
679;1fivebmxpnineone3eightwojhd;0x3166697665626D78706E696E656F6E65336569676874776F6A6864;1|3;13;13
680;6xknv3threethree3;0x36786B6E76337468726565746872656533;6|3|3;633;63
681;twostx3fourtptgklkfg;0x74776F73747833666F7572747074676B6C6B6667;3;3;3
682;fourh9lxgnine55;0x666F757268396C78676E696E653535;9|5|5;955;95
683;one991two2lf6;0x6F6E6539393174776F326C6636;9|9|1|2|6;99126;96
684;two3jjhcmsd3sixeighttwoeight;0x74776F336A6A68636D736433736978656967687474776F6569676874;3|3;33;33
685;43ms3sixthree4;0x34336D7333736978746872656534;4|3|3|4;4334;44
686;9fourfrzrgvxrmkb6onez1;0x39666F757266727A72677678726D6B62366F6E657A31;9|6|1;961;91
687;nvtjhfpbht376pp5eight;0x6E76746A6866706268743337367070356569676874;3|7|6|5;3765;35
688;pbtclmsrkxspmmnchlm2sevenpqnksccztwo5eight;0x706274636C6D73726B7873706D6D6E63686C6D32736576656E70716E6B7363637A74776F356569676874;2|5;25;25
689;vtcjnine3;0x7674636A6E696E6533;3;3;3
690;mcvsbgbktgssgkqxs1pztwo;0x6D6376736267626B74677373676B71787331707A74776F;1;1;1
691;kvndtblmgqbkzxhmghthree47mtqqjctxtm;0x6B766E6474626C6D6771626B7A78686D6768746872656534376D7471716A637478746D;4|7;47;47
692;bjkndjfivezctcbhzpffthreeninefourseven1xmfdsr;0x626A6B6E646A666976657A63746362687A70666674687265656E696E65666F7572736576656E31786D66647372;1;1;1
693;rhgshgkmtd9;0x7268677368676B6D746439;9;9;9
694;sixtwobrnkvrlnsix7mvbp;0x73697874776F62726E6B76726C6E736978376D766270;7;7;7
695;twoninefivefive8fourvthree;0x74776F6E696E65666976656669766538666F7572767468726565;8;8;8
696;kk3;0x6B6B33;3;3;3
697;1xpjcsbnpxtwofivehqvxpgqznlthree;0x3178706A6373626E707874776F66697665687176787067717A6E6C7468726565;1;1;1
698;vbcgppkcjjxqpknfthreefivenine19n;0x7662636770706B636A6A7871706B6E667468726565666976656E696E6531396E;1|9;19;19
699;74jfqfbsjthjkhdzk;0x37346A66716662736A74686A6B68647A6B;7|4;74;74
700;nine86vmclcgfscreighttnmlnsvdpxlkt;0x6E696E653836766D636C6367667363726569676874746E6D6C6E73766470786C6B74;8|6;86;86
701;3dxbsctxgntfivehlcbdzgqtxvqddsjdrjnpgjtxhc;0x3364786273637478676E7466697665686C6362647A6771747876716464736A64726A6E70676A74786863;3;3;3
702;6ftlgzrbfjeightsix5onesevenfourtwoneh;0x3666746C677A7262666A6569676874736978356F6E65736576656E666F757274776F6E6568;6|5;65;65
703;4ninezcpvppbktl35eight;0x346E696E657A6370767070626B746C33356569676874;4|3|5;435;45
704;four7five27nine2;0x666F7572376669766532376E696E6532;7|2|7|2;7272;72
705;5qhbdqjcdtbsevenfivenine;0x3571686264716A63647462736576656E666976656E696E65;5;5;5
706;99six;0x3939736978;9|9;99;99
707;fourfivezhgtbmkhxrj9threehtwonebj;0x666F7572666976657A686774626D6B6878726A3974687265656874776F6E65626A;9;9;9
708;4threethree19threefivetjmcnvpkrfdmhjsnzlv;0x34746872656574687265653139746872656566697665746A6D636E76706B7266646D686A736E7A6C76;4|1|9;419;49
709;7sevenvxmtninefvvprtdhkhxpkth5;0x37736576656E76786D746E696E6566767670727464686B6878706B746835;7|5;75;75
710;qbmtvl12fiveclone4three;0x71626D74766C313266697665636C6F6E65347468726565;1|2|4;124;14
711;44fivevpqtslbxkskhftmk;0x34346669766576707174736C62786B736B6866746D6B;4|4;44;44
712;ltbfourkpbgvx3nine;0x6C7462666F75726B7062677678336E696E65;3;3;3
713;zxtmnh111stz;0x7A78746D6E6831313173747A;1|1|1;111;11
714;3tdvhjtfdcheightwobjf;0x33746476686A74666463686569676874776F626A66;3;3;3
715;xrn14foureightspmeightspgmvbs9;0x78726E3134666F7572656967687473706D65696768747370676D76627339;1|4|9;149;19
716;j1;0x6A31;1;1;1
717;txsmrhnzf9fiveqnine4;0x7478736D72686E7A663966697665716E696E6534;9|4;94;94
718;31znnthgrtzf33dzxtdndbf;0x33317A6E6E74686772747A663333647A7874646E646266;3|1|3|3;3133;33
719;vdtwotwo4zjthree;0x766474776F74776F347A6A7468726565;4;4;4
720;17tdhvl4txhjthree9two7;0x3137746468766C347478686A74687265653974776F37;1|7|4|9|7;17497;17
721;1nttq8tphmdhbvnhcfqmvtmfxm1zzdcll;0x316E747471387470686D646862766E686366716D76746D66786D317A7A64636C6C;1|8|1;181;11
722;991;0x393931;9|9|1;991;91
723;5zxlddbxrpc628;0x357A786C64646278727063363238;5|6|2|8;5628;58
724;91dgxjxkrxfxtgzmfourzqlvpqvdbmgxxx1;0x39316467786A786B7278667874677A6D666F75727A716C7670717664626D6778787831;9|1|1;911;91
725;tdk94sevenone6;0x74646B3934736576656E6F6E6536;9|4|6;946;96
726;two1fivembnftwoxqqjzdfivetxxm;0x74776F31666976656D626E6674776F7871716A7A64666976657478786D;1;1;1
727;four5one75eight;0x666F7572356F6E6537356569676874;5|7|5;575;55
728;eighteight8znlfvz7;0x65696768746569676874387A6E6C66767A37;8|7;87;87
729;one3trkt77qnkgldtthree9two;0x6F6E653374726B743737716E6B676C647474687265653974776F;3|7|7|9;3779;39
730;fourdkgjxbf8one3three85;0x666F7572646B676A786266386F6E653374687265653835;8|3|8|5;8385;85
731;gkgsldqmndfrvx1tmfchpxsfxeight;0x676B67736C64716D6E646672767831746D66636870787366786569676874;1;1;1
732;fivevxfdmlrdqseight2zc3;0x66697665767866646D6C726471736569676874327A6333;2|3;23;23
733;32threegcznf25jvfn3five;0x3332746872656567637A6E6632356A76666E3366697665;3|2|2|5|3;32253;33
734;7one86five;0x376F6E65383666697665;7|8|6;786;76
735;7vdckjfive8four7one;0x377664636B6A6669766538666F7572376F6E65;7|8|7;787;77
736;sixeight5gcdnine4;0x7369786569676874356763646E696E6534;5|4;54;54
737;vgnvsv2zhvqkbrninehfkrn87;0x76676E767376327A6876716B62726E696E6568666B726E3837;2|8|7;287;27
738;fkzonekghrlnmdktwo635;0x666B7A6F6E656B6768726C6E6D646B74776F363335;6|3|5;635;65
739;8fivekrhmdnt5sevenseven;0x38666976656B72686D646E7435736576656E736576656E;8|5;85;85
740;three96bcvgp4;0x74687265653936626376677034;9|6|4;964;94
741;jhnvjp1rhrfive;0x6A686E766A703172687266697665;1;1;1
742;fpvhhkqmgstwosix2jfour;0x66707668686B716D677374776F736978326A666F7572;2;2;2
743;sixqfvvbfvljmsevenlzfr5;0x736978716676766266766C6A6D736576656E6C7A667235;5;5;5
744;xpvdzngsdz3nrvkr4lvhhdvmxq;0x787076647A6E6773647A336E72766B72346C76686864766D7871;3|4;34;34
745;8vlxjqpvpqmqnktfive;0x38766C786A71707670716D716E6B7466697665;8;8;8
746;pvgxjdb7pqk711;0x707667786A64623770716B373131;7|7|1|1;7711;71
747;pqxl3r8sixsixpstcxjtjdrns;0x7071786C33723873697873697870737463786A746A64726E73;3|8;38;38
748;gmmqrkfqrzddtmpnsvzkqnz3zjqbn9threenlm;0x676D6D71726B6671727A6464746D706E73767A6B716E7A337A6A71626E3974687265656E6C6D;3|9;39;39
749;2823eightfour4;0x323832336569676874666F757234;2|8|2|3|4;28234;24
750;two558xqtrtrtf8tnsj;0x74776F353538787174727472746638746E736A;5|5|8|8;5588;58
751;bv6twonmfttddpf;0x62763674776F6E6D66747464647066;6;6;6
752;17nbtdjone48;0x31376E6274646A6F6E653438;1|7|4|8;1748;18
753;three6sevenzhzstnmlkf;0x746872656536736576656E7A687A73746E6D6C6B66;6;6;6
754;89eightjlphdkfszlfftq44;0x383965696768746A6C7068646B66737A6C666674713434;8|9|4|4;8944;84
755;threenxqvz3seveneight;0x74687265656E7871767A33736576656E6569676874;3;3;3
756;1lzdsevenseven3onefourtwoeight;0x316C7A64736576656E736576656E336F6E65666F757274776F6569676874;1|3;13;13
757;nnd1threez8;0x6E6E643174687265657A38;1|8;18;18
758;six9eight2nxcxplkdp8;0x736978396569676874326E786378706C6B647038;9|2|8;928;98
759;cd88rkbvmqqlnfqgbbq66;0x63643838726B62766D71716C6E6671676262713636;8|8|6|6;8866;86
760;2eight9cnzrk8five;0x32656967687439636E7A726B3866697665;2|9|8;298;28
761;onecl7;0x6F6E65636C37;7;7;7
762;vjfsvqfivejhbscnhqkkfk31;0x766A66737671666976656A686273636E68716B6B666B3331;3|1;31;31
763;fpqdkcsx6;0x667071646B63737836;6;6;6
764;ninezztlsddbk3two;0x6E696E657A7A746C736464626B3374776F;3;3;3
765;1xmfsfh6726threesix;0x31786D66736668363732367468726565736978;1|6|7|2|6;16726;16
766;6four6196one7seven;0x36666F7572363139366F6E6537736576656E;6|6|1|9|6|7;661967;67
767;2bpsgvlgcqvsix;0x3262707367766C67637176736978;2;2;2
768;1464hctgxfxzb;0x31343634686374677866787A62;1|4|6|4;1464;14
769;6nhcbfour36eightwohv;0x366E686362666F757233366569676874776F6876;6|3|6;636;66
770;9five5;0x396669766535;9|5;95;95
771;eight7dkktqkseven;0x656967687437646B6B74716B736576656E;7;7;7
772;pxzxsqz56fourtwofive;0x70787A7873717A3536666F757274776F66697665;5|6;56;56
773;threednzfgdfpmr925two;0x7468726565646E7A66676466706D7239323574776F;9|2|5;925;95
774;kphngkzkpl867zllm95;0x6B70686E676B7A6B706C3836377A6C6C6D3935;8|6|7|9|5;86795;85
775;39threekthvvqkvm2;0x333974687265656B74687676716B766D32;3|9|2;392;32
776;seven6fsqfhltgvqnmghczlrjqnbjstsgprpxfhfphftfnp;0x736576656E3666737166686C746776716E6D6768637A6C726A716E626A737473677072707866686670686674666E70;6;6;6
777;23fourhjtvq7mp;0x3233666F7572686A747671376D70;2|3|7;237;27
778;drq9;0x64727139;9;9;9
779;fkqsmgddvxhrjvvtsjlr5four6;0x666B71736D676464767868726A767674736A6C7235666F757236;5|6;56;56
780;5ngcfsqvlcl7vbfive3;0x356E6763667371766C636C3776626669766533;5|7|3;573;53
781;6372cltztz;0x36333732636C747A747A;6|3|7|2;6372;62
782;1threefiveseventhree;0x31746872656566697665736576656E7468726565;1;1;1
783;one5ninebfdgzhqs581;0x6F6E65356E696E65626664677A687173353831;5|5|8|1;5581;51
784;hdqfour9;0x686471666F757239;9;9;9
785;four6jzfdkdzkrdnnshltjlt;0x666F7572366A7A66646B647A6B72646E6E73686C746A6C74;6;6;6
786;jlqtqzm6nine2one;0x6A6C7174717A6D366E696E65326F6E65;6|2;62;62
787;bbvpcplzrbmjvvtm3qhk6fivefive2;0x6262767063706C7A72626D6A7676746D3371686B36666976656669766532;3|6|2;362;32
788;pnclzfmfqcgmkrrtzlbptfnhlpdfsix66hjghhrmpvl;0x706E636C7A666D667163676D6B7272747A6C627074666E686C7064667369783636686A676868726D70766C;6|6;66;66
789;7sgnbxrkvfour4pqkpdzgmsg5three;0x3773676E6278726B76666F75723470716B70647A676D7367357468726565;7|4|5;745;75
790;lqgfzc9six57five9fivek;0x6C7167667A633973697835376669766539666976656B;9|5|7|9;9579;99
791;rfour9;0x72666F757239;9;9;9
792;3sfsgzbfoursix;0x33736673677A62666F7572736978;3;3;3
793;5sixsqddmc67fiveone93;0x35736978737164646D633637666976656F6E653933;5|6|7|9|3;56793;53
794;8sixnine;0x387369786E696E65;8;8;8
795;threecdgvgckq285;0x74687265656364677667636B71323835;2|8|5;285;25
796;sevenfivetwo58qgq;0x736576656E6669766574776F3538716771;5|8;58;58
797;4three3eightfouronefive2p;0x347468726565336569676874666F75726F6E65666976653270;4|3|2;432;42
798;sroneightgmcbfhpsxdvlfqcvdhhk34;0x73726F6E6569676874676D6362666870737864766C667163766468686B3334;3|4;34;34
799;lxxhdmseveneighttwotwo5one34;0x6C787868646D736576656E656967687474776F74776F356F6E653334;5|3|4;534;54
800;threeninevlvch3fourrvppn6;0x74687265656E696E65766C76636833666F7572727670706E36;3|6;36;36
801;4dgjx;0x3464676A78;4;4;4
802;twonpthklzbv8seven2lzbgktjfive;0x74776F6E7074686B6C7A627638736576656E326C7A62676B746A66697665;8|2;82;82
803;threefivesix7cnvjqpzrbv;0x74687265656669766573697837636E766A71707A726276;7;7;7
804;zdonefour65seven;0x7A646F6E65666F75723635736576656E;6|5;65;65
805;nine5vnmhqdntnlkfx6threeztdqpnm;0x6E696E6535766E6D6871646E746E6C6B66783674687265657A746471706E6D;5|6;56;56
806;2three8;0x32746872656538;2|8;28;28
807;tthqsj6two;0x74746871736A3674776F;6;6;6
808;3sixfivenine4pslhjnine5;0x33736978666976656E696E653470736C686A6E696E6535;3|4|5;345;35
809;1ckvr8;0x31636B767238;1|8;18;18
810;one8bnvhglghpq;0x6F6E6538626E7668676C67687071;8;8;8
811;zvzbnine91fiveseven;0x7A767A626E696E65393166697665736576656E;9|1;91;91
812;kffpqshlljcjqqlgp8threenine2;0x6B6666707173686C6C6A636A71716C67703874687265656E696E6532;8|2;82;82
813;1fivek5qzfour;0x31666976656B35717A666F7572;1|5;15;15
814;fqlthree14five1sixng7;0x66716C7468726565313466697665317369786E6737;1|4|1|7;1417;17
815;two74fcrvqjtc;0x74776F373466637276716A7463;7|4;74;74
816;sixsixhbztdjfcztqrsqccdzb6lfx;0x73697873697868627A74646A66637A74717273716363647A62366C6678;6;6;6
817;twotwofour4onefourgszqbqlnz;0x74776F74776F666F7572346F6E65666F757267737A7162716C6E7A;4;4;4
818;4fourcjthree;0x34666F7572636A7468726565;4;4;4
819;5two7eight;0x3574776F376569676874;5|7;57;57
820;zdzsmflkzvxkzvzvfive6;0x7A647A736D666C6B7A76786B7A767A766669766536;6;6;6
821;6vsblnxtwozjmrs;0x367673626C6E7874776F7A6A6D7273;6;6;6
822;sixfour95jmzgl6;0x736978666F757239356A6D7A676C36;9|5|6;956;96
823;jgbpdkmltwo1xzxvvb;0x6A676270646B6D6C74776F31787A78767662;1;1;1
824;pnvcbnv6jpfkdddglz;0x706E7663626E76366A70666B646464676C7A;6;6;6
825;sixz95threefourninesix3;0x7369787A39357468726565666F75726E696E6573697833;9|5|3;953;93
826;9sixthree3three;0x397369787468726565337468726565;9|3;93;93
827;tbzq1ninemrsfjncvsix6;0x74627A71316E696E656D7273666A6E637673697836;1|6;16;16
828;zpjxspcmzhkdchhxqcd8threesixhdhfourfxpjzfqbone;0x7A706A787370636D7A686B6463686878716364387468726565736978686468666F75726678706A7A6671626F6E65;8;8;8
829;m4cnntxcthree;0x6D34636E6E7478637468726565;4;4;4
830;38onexslhfourvttrfeightsqthree;0x33386F6E6578736C68666F75727674747266656967687473717468726565;3|8;38;38
831;eightng6pcz;0x65696768746E673670637A;6;6;6
832;8h1jkprzqdbz9six99;0x3868316A6B70727A7164627A397369783939;8|1|9|9|9;81999;89
833;69nppconethree8;0x36396E7070636F6E65746872656538;6|9|8;698;68
834;3qvlktndrrdtjrtmnine;0x3371766C6B746E64727264746A72746D6E696E65;3;3;3
835;two62eightthreevjjmtpmmt54;0x74776F363265696768747468726565766A6A6D74706D6D743534;6|2|5|4;6254;64
836;smgmnkmpktthree27nine;0x736D676D6E6B6D706B74746872656532376E696E65;2|7;27;27
837;bdtbhgsdkjfhgrctc2trthree;0x62647462686773646B6A666867726374633274727468726565;2;2;2
838;six9sixthreeone;0x7369783973697874687265656F6E65;9;9;9
839;three6kssbz2sgnine;0x7468726565366B7373627A3273676E696E65;6|2;62;62
840;5kx88xfive;0x356B7838387866697665;5|8|8;588;58
841;fiveeightpnfqtzcrkb22;0x666976656569676874706E6671747A63726B623232;2|2;22;22
842;fivettnmjmlrlb3fourfourjxmsj2five;0x6669766574746E6D6A6D6C726C6233666F7572666F75726A786D736A3266697665;3|2;32;32
843;xeightwo9cvpbhrgqphgdsix3foureight;0x786569676874776F3963767062687267717068676473697833666F75726569676874;9|3;93;93
844;1nhpcsrknine;0x316E68706373726B6E696E65;1;1;1
845;gqtxctr1lfouronetwo;0x67717478637472316C666F75726F6E6574776F;1;1;1
846;3sjdmn4ninevjpqgjvmzsqv319;0x33736A646D6E346E696E65766A7071676A766D7A737176333139;3|4|3|1|9;34319;39
847;joneight7zphm2hkpnine3szvjtljlqx;0x6A6F6E6569676874377A70686D32686B706E696E6533737A766A746C6A6C7178;7|2|3;723;73
848;2sevenmmmhvxnfourvvtkpppc;0x32736576656E6D6D6D6876786E666F75727676746B70707063;2;2;2
849;vloneonethreeonenine2;0x766C6F6E656F6E6574687265656F6E656E696E6532;2;2;2
850;9tbsmxpmsevensix;0x397462736D78706D736576656E736978;9;9;9
851;j3sixfive6fourninethree;0x6A337369786669766536666F75726E696E657468726565;3|6;36;36
852;ltmmsrbk8zjbpht9vxfive;0x6C746D6D7372626B387A6A6270687439767866697665;8|9;89;89
853;nine1twoxpnsvnzqm3kgkkps7;0x6E696E653174776F78706E73766E7A716D336B676B6B707337;1|3|7;137;17
854;eightthree59;0x656967687474687265653539;5|9;59;59
855;nine5six616fourzmxkjpxr4;0x6E696E6535736978363136666F75727A6D786B6A70787234;5|6|1|6|4;56164;54
856;six42fivev;0x73697834326669766576;4|2;42;42
857;bgzteightsevencbbpfbbcrc5;0x62677A746569676874736576656E6362627066626263726335;5;5;5
858;dgmfbzbmlvzfive7pqmseventhree;0x64676D66627A626D6C767A666976653770716D736576656E7468726565;7;7;7
859;sixsevenfiveonehcrbsevenfive3;0x736978736576656E666976656F6E6568637262736576656E6669766533;3;3;3
860;twomjspbjhmlsqn42foursix;0x74776F6D6A7370626A686D6C73716E3432666F7572736978;4|2;42;42
861;8two2seven6fourninefive;0x3874776F32736576656E36666F75726E696E6566697665;8|2|6;826;86
862;fourfivefvg1;0x666F75726669766566766731;1;1;1
863;twofour9;0x74776F666F757239;9;9;9
864;5vvlk3vfone;0x3576766C6B3376666F6E65;5|3;53;53
865;glrnhpdjq715ninehtone;0x676C726E6870646A713731356E696E6568746F6E65;7|1|5;715;75
866;1twosixmgrnvfmxxcfdtpjthreetwo;0x3174776F7369786D67726E76666D787863666474706A746872656574776F;1;1;1
867;four21;0x666F75723231;2|1;21;21
